maker_model,body_type,type,seat,door,mileage,non_smoker_vehicle,power,gearbox,engine_size,fuel_type,emission_classe,colour,upholstery_colour,upholstery,price (€),car_age,inspection_interval
611,8,5,5,5,11574,1,96,1,1199,16,7,6,1,0,22480,2,-1
745,4,2,5,5,16382,1,147,0,1968,4,7,7,1,5,40990,1,-2
167,13,5,5,5,2,0,165,0,1598,26,7,7,1,1,37850,1,0
659,8,5,5,5,124000,1,88,0,1197,11,4,2,1,0,11290,9,0
199,3,2,2,2,1725,1,588,0,6496,16,5,1,1,5,529900,1,0
602,2,5,5,5,55070,0,74,1,1199,26,7,12,1,0,13990,3,0
357,13,5,5,5,19747,0,100,1,1499,20,8,1,1,3,23890,3,0
768,13,5,5,5,96800,1,140,0,1968,4,5,7,1,0,21930,4,0
119,8,5,5,4,5767,1,140,0,1995,4,5,1,1,3,40880,1,0
188,2,3,5,4,0,0,67,1,999,20,7,7,1,0,18590,1,0
111,12,5,5,4,62834,1,275,0,2998,17,8,1,1,1,49780,4,0
312,2,4,4,5,15,1,49,0,998,25,7,0,1,0,16990,0,-1
608,13,5,5,5,61600,1,100,1,1598,4,5,7,1,0,16290,6,0
245,8,5,5,5,12568,1,114,0,999,20,7,10,1,1,29990,1,0
688,13,1,5,5,15506,1,110,0,1498,21,5,12,1,0,38490,1,0
390,12,5,5,5,108124,1,191,1,2261,20,4,12,1,3,14590,11,0
175,18,5,5,5,63000,1,110,1,1997,3,5,1,1,0,27990,7,0
426,13,5,5,5,73799,1,143,0,1950,4,8,12,1,3,28700,5,0
794,8,5,5,5,8600,1,70,1,999,20,7,10,1,0,20774,1,-2
440,4,5,5,4,97480,1,130,0,2143,4,5,1,1,3,24880,5,0
292,3,3,2,2,7,1,331,0,5000,26,7,1,1,1,118969,1,0
752,12,5,5,5,75279,0,81,1,999,16,5,12,1,0,13750,6,0
83,13,1,5,5,1500,0,210,0,2993,4,5,1,1,0,78780,0,-3
620,10,5,3,4,68600,0,130,1,1968,4,8,12,1,0,36950,3,0
91,13,5,4,4,59661,1,140,0,1995,3,6,2,3,1,33500,3,0
752,12,5,5,4,88000,1,110,1,1395,16,5,1,1,2,15990,7,0
79,13,5,5,4,35706,0,110,0,1995,3,7,1,1,0,26190,3,0
226,10,5,5,5,82900,0,74,1,998,25,5,9,5,0,9990,6,0
275,18,3,7,4,44225,0,130,0,2199,3,7,7,3,1,55990,1,0
697,8,5,7,5,59987,1,132,0,1984,20,5,12,1,1,35760,6,0
560,18,5,3,4,171250,1,84,1,1598,3,5,12,1,0,14950,7,0
413,12,5,5,4,19939,1,118,0,1332,10,7,7,1,0,35835,2,0
35,8,5,5,4,197280,0,190,0,2967,3,5,2,1,3,19300,8,-1
279,13,5,5,5,49744,1,100,0,1598,4,7,7,1,1,19999,4,0
33,8,1,5,5,35000,1,180,0,1395,10,5,2,1,3,44970,2,-1
308,13,4,5,5,20,1,74,1,998,25,7,2,1,0,22990,0,-3
226,19,4,9,4,10,0,96,1,1995,4,7,10,1,0,49950,0,0
160,12,4,5,5,20,1,60,1,1199,25,7,1,5,0,17990,0,0
589,8,4,5,5,15,1,140,0,1497,10,5,9,1,0,35990,0,-3
795,8,5,5,5,21317,1,235,0,1984,20,7,1,4,5,55999,2,0
236,13,5,5,4,112000,1,110,0,1995,3,7,10,1,0,17999,3,0
770,2,5,5,5,7604,1,70,1,999,21,7,12,1,0,21997,1,-2
795,8,5,5,4,103574,1,90,1,1390,16,5,1,1,0,12890,10,0
688,12,5,5,5,11379,1,180,0,1395,20,8,12,1,0,30830,2,0
236,13,5,5,5,31300,1,92,0,998,21,8,2,1,0,19785,4,-1
768,13,5,5,4,106769,0,110,0,1968,3,5,2,1,1,19299,5,0
545,3,5,2,2,105000,1,180,0,1991,16,5,7,1,1,32990,7,0
95,13,5,5,4,80443,1,195,0,2993,3,6,1,1,1,40999,4,-1
654,12,2,5,5,36269,1,340,0,2894,10,5,7,1,3,114290,1,0
27,13,2,5,5,15512,1,195,0,1984,16,5,2,1,0,64277,1,-2
467,13,5,5,4,90000,1,270,0,2996,16,8,1,1,1,39680,4,0
589,8,5,5,5,85599,0,120,1,1618,16,5,12,1,1,17450,6,0
27,13,5,5,5,80416,1,170,0,2967,4,8,2,1,1,37890,4,-1
654,12,5,4,5,194500,0,316,0,4806,11,4,7,1,1,38890,10,0
54,8,5,5,5,55000,0,260,0,2995,11,5,2,1,1,42970,5,0
439,4,5,5,4,79211,1,115,1,1595,11,5,1,1,3,20540,8,0
651,8,5,5,4,9000,1,250,0,2995,20,5,12,1,1,74900,5,-2
324,4,5,2,2,20000,1,545,0,1968,11,5,9,1,1,354990,6,0
688,13,5,5,4,78090,0,110,0,1968,4,8,10,1,2,18888,4,-1
608,13,5,5,4,19000,1,128,0,1995,3,7,12,1,5,37700,2,0
120,8,5,5,5,36500,0,210,0,2993,4,5,12,3,1,48980,2,-2
24,13,5,5,4,119000,0,140,0,1968,3,5,1,1,5,24640,7,-1
21,2,5,4,2,85000,1,63,1,1197,16,5,12,5,0,11990,12,0
26,13,5,5,5,80000,0,140,0,1968,4,8,7,1,3,29980,4,-1
36,8,5,7,5,40700,1,210,0,2967,4,8,1,3,1,73890,3,0
147,8,5,7,5,124682,1,135,0,2231,4,4,4,1,1,15990,10,-1
532,12,5,5,4,85700,1,335,0,4663,16,5,1,1,1,42880,10,0
35,8,5,5,5,62400,1,120,0,1968,4,5,9,1,3,32940,5,0
814,8,5,5,4,49464,1,173,0,1969,4,8,1,1,1,43880,3,0
225,13,5,5,5,48933,0,88,1,1368,16,8,12,1,3,17450,3,0
668,18,4,3,5,10,1,100,1,2299,4,7,12,1,0,36350,0,0
548,3,5,2,2,50000,1,142,0,2295,11,2,10,1,1,9999,24,0
279,13,5,5,5,64887,1,85,0,1598,4,7,2,4,0,16900,4,0
631,13,5,5,5,81700,1,96,1,1199,11,5,7,1,2,11680,8,0
768,13,5,5,4,29950,0,160,0,1395,10,7,7,1,1,32963,2,-1
773,18,5,7,5,22900,1,110,0,1395,20,7,2,1,0,33800,2,0
697,8,1,5,5,9999,1,110,0,1968,4,7,1,5,0,43990,1,0
245,8,5,5,5,17643,1,92,1,999,21,7,10,1,0,22997,2,0
57,4,5,2,2,70700,1,169,0,1984,20,5,9,1,1,37840,5,-2
419,12,5,5,4,169908,0,85,0,1461,3,7,1,1,2,16990,3,0
26,12,5,5,4,11027,1,110,1,1984,16,5,6,1,3,45970,1,0
536,4,5,4,2,80000,1,430,0,5461,11,5,7,1,1,99800,5,0
745,12,5,5,5,58000,1,140,0,1968,3,5,12,1,1,30900,4,0
401,10,5,3,4,24800,0,84,1,1598,3,5,12,1,0,24480,5,0
775,8,5,5,4,30000,1,110,0,1498,11,7,7,1,0,25990,2,0
814,8,5,5,5,64560,1,173,0,1969,4,5,2,1,1,38470,5,0
125,8,5,5,4,69646,1,294,0,2993,3,6,12,3,1,79999,3,0
688,12,5,5,5,20000,1,150,0,1395,25,7,12,1,0,27950,3,0
47,13,5,5,5,1017,1,228,0,1984,29,5,13,1,3,57790,0,-2
721,12,5,4,4,45359,1,92,1,1586,11,3,10,5,2,7750,16,0
557,18,5,6,4,64072,1,140,0,1950,4,5,7,1,2,53880,2,0
752,12,5,5,4,99000,1,110,1,1395,11,5,1,3,5,16880,8,-1
124,8,5,5,4,57408,1,250,0,2998,11,6,1,0,1,62999,3,-2
611,8,5,5,5,14285,1,81,1,1499,4,7,12,1,0,23480,2,0
814,8,5,5,5,69987,1,140,0,1969,4,5,7,1,1,36880,4,0
190,2,5,4,4,77433,0,43,1,989,11,3,9,1,0,4890,15,-1
413,12,5,5,5,24799,1,118,0,1332,10,7,1,1,2,30835,3,0
748,18,5,7,4,176050,1,110,0,1968,3,5,2,1,5,24990,5,0
231,8,5,5,4,20000,1,175,0,1995,4,8,12,1,1,38680,3,0
711,8,3,5,4,10,1,95,1,1373,16,5,9,1,0,27200,1,0
774,8,1,5,5,1500,0,81,1,999,20,7,12,1,2,26790,1,0
126,8,1,5,5,4980,1,210,0,2993,4,7,12,1,1,95489,1,-2
179,8,2,5,5,12250,1,110,0,1500,21,7,1,1,3,35890,1,-2
65,12,5,5,4,152875,0,135,1,1995,3,4,10,1,0,11400,10,-1
309,8,3,5,5,15,1,239,0,1,10,5,9,1,1,64990,1,0
731,8,3,5,5,1,1,90,0,1798,10,8,12,1,0,27707,1,0
245,8,5,5,5,18874,1,92,0,999,21,7,10,1,0,27897,2,0
795,8,3,5,5,10,1,96,1,1968,20,5,7,4,0,44625,1,0
27,13,5,5,5,75000,0,210,0,2967,4,8,1,1,1,47960,4,0
684,8,5,5,5,15751,1,81,1,999,20,7,7,1,0,21280,1,0
819,2,5,2,2,67000,1,52,0,999,16,5,1,1,0,10399,5,0
795,8,5,5,4,95263,1,110,0,1968,3,5,10,1,4,24699,4,-1
770,2,5,5,4,110491,1,66,0,1197,16,5,1,1,0,12890,8,0
697,8,3,5,5,10,1,110,0,1968,4,7,1,5,0,49660,1,0
110,4,5,4,2,55750,0,302,0,2979,28,5,1,1,1,48945,4,0
273,8,5,5,4,96234,1,100,0,1598,3,6,7,1,1,20888,4,0
582,12,3,5,5,0,0,160,0,0,10,5,2,1,1,37990,1,0
457,12,5,5,4,27000,1,143,0,1950,3,5,1,1,5,34990,7,0
743,10,2,3,5,234,1,83,0,1968,10,5,12,4,0,31990,2,-1
72,4,5,4,2,177000,1,140,0,1995,3,5,12,0,1,14990,8,-1
95,13,5,5,5,32000,0,210,0,2993,4,7,12,1,5,50670,3,0
245,8,5,5,5,25520,1,92,0,999,21,7,1,1,0,24500,3,0
124,8,5,5,4,53518,1,195,0,2993,3,6,1,1,1,72499,4,0
329,8,1,5,4,4900,1,147,0,1997,16,8,10,1,1,57999,0,0
616,18,5,3,5,104658,1,107,1,1598,4,5,12,1,0,22298,4,0
168,18,5,7,5,130888,1,125,0,2179,4,3,12,1,4,11990,14,0
24,13,5,5,4,46000,1,140,0,1984,11,8,1,1,0,29490,3,0
157,18,5,5,5,10,0,100,0,1968,10,7,2,1,0,30850,0,0
655,12,1,4,4,38900,1,420,0,1968,10,5,12,0,1,103900,2,0
155,10,5,5,6,2013,0,130,0,1997,4,7,12,1,0,43440,0,0
95,13,5,5,4,66553,1,195,0,2993,3,6,10,3,1,35999,4,-1
760,12,5,5,4,45250,0,150,0,1968,10,7,12,4,0,29288,3,-1
331,8,1,5,4,4900,1,227,0,1497,10,7,12,1,1,66999,0,0
772,4,5,4,2,142000,0,118,1,1390,16,5,1,1,0,10990,12,0
426,13,5,5,4,90000,1,125,0,2143,3,5,10,1,1,20490,9,0
483,8,5,5,4,70,1,430,0,3982,17,5,1,1,1,232880,1,0
808,13,5,5,5,124899,1,177,1,1999,20,4,12,1,0,13490,11,0
188,8,5,5,5,36397,0,66,0,898,16,5,2,1,0,15450,5,0
557,18,5,7,4,77163,1,140,0,2143,3,5,7,1,1,57990,6,0
457,13,5,5,4,197239,1,143,0,1950,3,5,7,1,5,26950,6,0
136,8,3,5,5,0,0,385,0,0,10,5,7,5,0,124990,1,0
235,12,5,5,5,45777,1,74,0,998,20,5,1,1,0,18990,4,-1
27,12,5,5,4,100000,0,235,0,2967,4,5,7,1,1,31180,8,0
33,8,4,5,5,10,1,110,0,1498,26,7,12,1,0,44548,1,0
236,3,5,4,2,64200,1,74,1,1596,16,3,9,1,2,7480,14,0
95,12,5,5,4,74394,1,185,0,1998,11,5,10,1,1,34999,5,0
23,12,5,5,5,103990,1,110,1,1968,4,5,7,4,3,18890,8,-1
753,12,5,5,5,18033,1,180,0,1395,20,7,12,1,0,27660,3,0
430,13,5,5,5,45045,1,190,0,1991,20,8,1,1,1,38500,4,0
416,4,5,4,2,15,1,270,0,2999,20,5,12,1,1,122880,1,0
462,13,5,5,5,46122,1,143,0,1950,4,7,7,1,2,45900,3,0
674,18,5,3,4,9000,1,88,1,1997,3,8,7,1,0,30290,2,0
282,8,5,5,4,142009,1,99,1,1591,16,4,9,5,2,9350,10,0
605,8,5,5,4,95180,0,88,0,1499,3,5,10,1,3,14350,5,0
496,8,5,5,4,100000,1,150,0,2143,4,5,2,1,3,35180,4,0
607,8,5,5,4,49947,1,130,0,1997,3,8,12,1,1,26880,4,0
553,13,5,3,4,49050,1,120,1,2143,3,5,1,1,0,41638,4,0
795,9,3,5,5,44225,0,110,0,1968,3,5,12,1,0,54785,1,0
782,18,5,2,4,181256,1,103,0,1968,3,4,12,1,2,15990,9,-1
160,12,5,5,5,102077,1,81,1,1199,21,5,7,1,0,12990,3,0
553,17,5,7,5,239080,0,95,1,2143,4,4,9,1,0,16541,12,0
556,18,5,8,4,125000,1,140,0,2143,3,5,1,1,1,44890,7,0
390,12,5,5,4,50537,1,77,0,1598,16,3,1,1,0,8350,15,0
722,8,5,5,5,17000,1,95,1,1373,10,8,12,1,3,20407,2,0
120,8,5,5,4,205950,0,190,0,2993,3,4,12,0,1,17990,11,0
308,13,4,5,5,15,1,118,1,1482,20,7,1,1,0,25990,0,-1
605,8,5,5,5,36037,1,96,1,1199,26,7,12,1,0,16990,3,0
624,2,5,4,4,44350,1,51,1,998,16,5,12,1,0,9850,5,0
439,4,5,5,4,17826,1,120,0,1332,16,8,9,1,2,35835,2,0
794,8,4,5,5,50,1,81,0,1000,21,7,1,1,0,26290,0,-3
702,13,5,5,5,50590,1,115,0,1395,16,5,2,1,0,29980,3,0
752,12,5,5,5,52000,0,110,0,1968,4,7,1,1,5,23670,4,0
179,8,4,5,5,25,1,110,0,1500,21,7,1,1,3,38890,0,-3
27,13,5,5,4,34404,1,180,0,1984,10,6,1,1,5,39999,4,-1
412,12,5,5,4,169000,1,125,0,2143,3,5,7,1,5,18480,9,0
752,3,5,5,2,117256,1,53,0,1576,11,0,12,5,2,11950,35,0
422,18,5,5,4,50000,1,155,0,1991,16,5,10,1,1,25880,8,0
64,12,3,5,5,0,1,100,0,1499,27,7,12,1,0,37940,1,0
500,8,5,5,5,63675,1,287,0,2996,20,5,1,1,1,54880,4,0
245,8,5,5,5,24008,1,92,1,999,21,7,1,1,0,22997,2,0
23,13,5,5,5,20,1,81,1,999,20,7,12,1,0,28440,0,0
770,12,5,5,5,88584,0,66,1,1422,4,5,1,1,2,11490,7,0
798,18,5,5,5,22340,0,110,0,1968,4,7,9,1,2,34890,2,0
425,12,5,5,4,91025,1,118,1,1597,4,8,6,1,1,25800,4,0
95,13,5,5,4,27035,1,195,0,2993,3,6,2,1,3,43999,4,0
26,12,5,5,5,58340,1,150,0,1968,4,7,1,1,1,34980,2,0
333,8,3,5,5,10,1,184,0,1997,26,7,12,0,1,85099,1,0
752,12,5,5,5,27650,0,96,1,1498,20,7,7,1,2,22888,2,-1
702,13,5,5,5,134000,1,140,0,1968,3,5,12,1,0,22500,5,0
501,8,5,5,5,45395,1,375,0,3982,16,8,1,1,1,86885,4,0
685,8,5,5,5,65378,1,140,0,1968,4,5,12,3,5,28490,4,0
87,4,5,5,5,248858,1,140,0,1995,3,4,1,1,0,13850,8,0
675,2,5,4,4,40417,1,54,1,999,11,5,9,5,0,10490,4,-1
726,12,5,5,5,12468,1,378,0,1968,10,5,12,1,1,56990,1,-2
688,12,1,5,5,13547,1,110,0,1498,21,8,1,1,0,33990,1,0
97,13,5,5,4,84321,1,235,0,2993,3,6,1,1,1,39499,4,0
547,3,5,2,2,82208,1,135,0,1796,20,4,12,1,1,22930,9,0
80,12,5,5,4,9800,1,135,0,1998,17,5,9,1,0,34680,2,-2
659,12,5,5,4,70000,1,88,0,1197,16,5,1,1,0,13499,8,-1
768,13,5,5,5,15000,0,160,0,1395,20,7,7,1,0,33290,2,0
319,8,1,5,5,50,1,88,1,998,25,7,13,1,0,23490,1,-2
308,13,5,5,5,54500,1,99,0,1591,20,5,4,1,1,23970,5,0
687,2,5,5,5,41300,1,70,1,999,25,8,12,4,0,20900,4,0
99,12,5,5,4,49734,1,294,0,2993,3,6,10,1,1,56999,4,0
558,18,5,7,5,43500,0,176,0,1950,3,8,10,1,1,69990,4,0
210,18,5,5,4,100000,1,70,1,1368,16,5,1,3,3,12980,7,0
745,12,5,5,5,15850,0,147,0,1968,4,7,9,1,1,41790,2,0
535,12,5,5,4,80834,1,380,0,5513,20,3,1,1,1,80900,15,0
242,13,5,5,5,71167,0,110,1,1997,4,5,10,1,0,17500,6,0
464,12,5,5,4,35748,1,190,0,2987,4,5,7,1,1,35880,7,0
485,9,1,5,5,3900,1,120,0,1332,20,7,1,1,2,45480,1,-2
748,18,1,2,4,9999,0,75,1,1968,4,7,7,1,0,31990,0,0
431,13,5,5,5,68698,1,155,0,1991,10,5,1,5,1,32670,6,0
321,8,5,5,5,18000,0,118,1,1482,20,7,12,1,2,23890,2,0
668,18,4,3,5,10,1,100,1,2299,4,7,12,1,0,36350,0,0
79,13,5,5,5,8600,1,110,0,1995,4,5,1,1,0,40595,2,1
316,18,3,5,5,15,1,150,0,1,10,5,12,1,1,46490,1,0
188,2,3,5,4,10,1,67,1,999,25,7,7,1,0,18790,1,0
80,12,5,5,5,44000,1,135,0,1998,20,5,12,1,0,25990,5,-1
754,12,5,5,5,5000,0,180,0,1984,11,7,1,1,0,36960,2,-1
752,13,5,5,5,10552,1,110,0,1968,4,7,1,1,0,35950,2,0
685,8,5,5,5,71600,1,110,0,1968,3,8,12,4,3,28950,3,0
188,2,3,5,4,0,0,67,0,999,20,7,8,1,0,20790,1,0
608,12,5,5,5,66259,1,128,0,1995,4,7,1,1,3,21970,2,0
247,18,5,5,5,50000,1,121,1,1498,20,8,7,1,1,25985,4,-1
553,17,5,6,5,103201,0,84,1,2143,4,5,12,1,0,30821,5,0
80,12,5,5,4,63866,1,135,0,1998,17,5,7,1,1,32880,2,0
191,4,3,5,2,44225,0,227,0,3600,27,7,12,1,5,51990,1,0
504,8,5,5,4,70000,1,190,0,2987,4,5,10,1,1,44880,5,0
608,13,5,5,5,63345,1,125,0,1956,4,8,7,1,1,22480,3,0
179,8,5,5,5,9745,1,228,0,1984,16,5,1,1,1,41207,1,0
800,12,1,5,5,3016,1,100,0,0,10,7,12,1,0,21900,1,-1
27,13,5,5,5,86563,1,180,0,1984,16,5,12,1,0,34691,4,0
330,8,1,5,4,14900,1,375,0,2996,10,7,1,1,1,248888,0,0
796,8,1,5,5,4990,1,147,0,1968,4,7,7,1,0,52990,0,-3
27,13,2,5,5,27602,1,210,0,2967,4,5,1,1,1,57970,1,0
113,12,5,5,4,118000,1,294,0,2993,4,5,2,1,1,49880,5,0
598,13,5,5,5,44987,1,110,0,1399,20,5,7,1,1,22840,4,0
787,18,5,2,4,78093,1,150,0,1984,16,5,10,1,1,35880,4,0
212,2,5,4,2,4303,1,87,0,1968,10,5,6,1,2,24480,2,0
80,12,5,5,4,59990,1,135,0,1998,11,8,1,1,0,28900,2,-1
50,12,5,4,4,121783,1,257,0,2967,4,8,2,1,1,47790,4,0
401,10,5,2,5,281037,0,120,1,2143,3,4,6,1,0,17950,8,0
27,13,4,5,4,1010,1,150,0,1968,3,5,7,1,5,55900,1,-2
33,8,2,5,4,5735,1,110,0,1498,21,7,1,1,3,42490,1,-1
758,13,5,5,5,74000,0,110,0,1968,4,7,1,1,0,21680,3,0
591,17,3,2,4,0,0,90,0,0,10,5,12,1,0,41990,1,0
702,13,5,5,5,49987,1,147,0,1968,4,5,7,1,1,38480,2,0
798,18,5,5,5,53000,1,110,0,1968,4,5,9,1,0,22985,5,0
673,12,5,5,5,107500,1,118,0,1598,3,5,2,1,1,15990,7,0
410,12,2,5,5,7686,1,100,0,1332,16,8,7,1,2,27975,1,0
80,13,5,5,4,47537,1,140,0,1995,4,8,1,1,1,35840,3,0
120,8,5,5,4,43687,1,140,0,1995,3,6,1,1,1,40999,3,0
774,8,3,5,5,10,0,81,0,999,20,7,1,1,0,29440,1,0
91,13,5,5,4,58221,1,140,0,1995,3,5,12,1,5,35999,3,0
396,8,5,5,5,114390,1,129,0,2191,4,5,2,1,1,15990,10,-1
632,8,5,5,5,43640,1,121,0,1598,16,5,7,4,3,27950,5,0
775,3,5,4,2,3878,1,110,0,1498,21,7,2,1,0,35497,1,-1
206,10,4,2,4,500,0,77,1,1598,4,7,12,1,0,24950,1,-1
788,18,3,4,4,1,1,110,0,1968,4,8,9,1,0,65957,1,0
748,9,5,2,4,33806,1,75,1,1968,4,5,12,1,0,19749,4,0
45,13,5,5,5,10937,1,736,0,3996,20,5,1,1,1,189990,1,-2
602,2,5,5,4,29680,1,74,1,1199,18,8,7,1,0,15970,3,0
598,13,5,5,5,8949,1,77,1,999,21,8,10,1,0,16985,4,0
313,12,4,5,5,15,1,118,1,1482,20,7,2,1,1,29990,0,-1
401,3,5,4,2,37000,1,200,0,2996,16,5,10,1,1,30880,8,0
659,8,5,5,4,20905,1,103,0,1332,11,7,8,5,3,24990,1,-2
40,8,3,5,4,44225,0,294,0,2480,20,7,7,1,1,89990,1,0
642,9,5,4,2,64344,1,427,0,3800,29,5,2,4,1,139000,7,0
774,8,5,5,5,57122,1,70,1,999,26,8,12,1,0,16400,4,0
321,12,5,5,4,19500,1,88,1,998,18,8,10,1,3,20990,3,0
723,12,5,5,4,20000,1,377,0,1968,10,5,10,1,1,39580,4,0
35,8,5,5,4,36000,1,210,0,2967,3,7,7,1,0,46990,2,0
814,8,5,5,5,84202,1,140,0,1969,4,5,7,1,1,31380,4,0
246,8,4,5,4,25,1,156,0,2000,4,7,1,1,3,52980,1,-1
231,8,5,5,5,104132,1,132,1,1997,4,5,9,1,1,21480,6,0
62,8,1,5,5,14050,1,455,0,0,10,5,7,5,1,119900,1,-2
695,8,3,5,5,0,0,81,1,999,20,7,7,1,0,32990,1,0
87,4,5,4,2,96000,1,140,0,1995,3,5,7,0,3,21899,7,-1
184,8,3,5,4,0,0,74,1,999,13,7,1,1,0,22590,1,0
106,12,5,5,4,74827,1,330,0,4395,11,5,1,3,1,32999,9,-1
384,13,5,5,5,40900,0,85,1,1496,4,5,9,1,0,17295,5,0
587,8,5,4,4,60000,1,140,1,2488,4,4,1,1,2,27880,8,0
485,8,5,5,5,15515,1,120,0,1332,16,7,1,1,2,37875,3,0
419,12,5,5,4,173000,0,80,1,1461,3,4,12,4,3,11999,9,-1
795,8,3,5,5,8,1,110,0,1498,20,7,12,1,0,47290,1,0
308,13,5,5,4,98860,1,103,0,1353,16,8,12,1,0,18950,4,-1
75,4,1,4,2,4004,1,180,0,1998,21,7,2,1,5,52489,0,-3
83,4,5,4,2,104997,1,200,0,2996,11,3,7,1,1,20999,14,0
795,8,5,5,5,79899,1,140,0,1984,26,8,2,1,0,25900,4,0
242,13,5,5,5,48800,0,110,1,1997,4,5,7,1,0,21490,5,0
279,12,4,5,5,25,0,88,1,998,26,7,1,5,0,21490,0,-3
120,8,5,5,4,56789,1,185,0,1998,11,6,7,1,3,44999,4,-1
23,12,5,5,5,57910,0,132,0,1798,20,5,2,1,0,21290,7,0
628,2,3,5,4,44225,0,55,1,1199,20,7,12,4,0,17990,1,0
188,2,3,5,4,0,0,74,1,999,13,7,12,1,0,19390,1,0
401,9,5,5,5,217167,0,120,1,2143,4,5,12,1,0,24871,5,0
242,13,5,5,5,15415,1,140,0,1997,4,7,1,1,5,36490,2,1
291,8,3,5,5,10,1,405,0,5000,26,7,1,1,1,140089,1,0
685,8,5,5,5,86890,0,110,0,1968,4,8,12,4,1,24940,4,0
743,9,5,6,4,67652,0,75,1,1968,4,5,7,1,2,22790,4,0
363,2,5,4,3,112507,1,135,0,1598,20,4,1,1,1,14990,11,-1
752,12,5,5,4,22250,0,100,0,1968,10,5,12,1,0,24633,3,0
612,8,5,5,5,71410,0,103,1,1364,16,5,12,3,1,15990,5,0
254,13,5,9,4,80000,1,77,1,1995,4,5,12,1,2,25880,5,0
768,13,5,5,5,38200,1,147,0,1968,3,8,12,4,0,32500,2,-1
91,13,5,5,4,59350,0,140,0,1995,3,5,2,5,1,29950,5,0
117,8,5,5,5,79699,1,141,0,1998,20,5,12,4,0,26900,5,0
786,18,5,7,4,95000,0,146,0,1968,4,8,10,1,5,49970,4,0
692,2,5,4,5,129122,1,50,1,999,2,5,12,1,0,6900,9,0
532,12,5,5,4,95500,1,335,0,4663,20,5,1,1,1,47900,9,0
27,13,5,5,5,22089,1,210,0,2967,4,5,1,1,1,57370,1,0
236,13,5,5,5,94225,1,88,1,1499,4,5,10,1,0,11500,7,0
749,9,5,3,4,163050,1,130,0,1968,3,5,10,1,0,27358,4,0
775,8,5,5,4,23550,0,110,0,1498,20,7,12,1,4,29940,1,0
754,12,5,5,5,9840,1,180,0,1984,21,5,9,1,0,34990,3,0
26,12,5,5,5,40986,1,195,0,1984,16,7,12,1,0,34980,2,0
784,18,5,8,4,217050,1,110,0,1968,3,5,4,1,0,25573,6,-1
814,8,5,5,5,184617,1,140,0,1969,4,5,12,1,1,27390,4,0
120,8,5,5,4,64808,1,140,0,1995,3,6,1,1,3,39999,4,-1
669,12,5,5,4,56700,1,97,1,1197,16,5,7,1,3,13499,6,-1
656,10,4,3,5,10,0,100,1,2299,4,7,12,1,0,36950,0,0
120,8,5,5,4,133555,1,135,1,1995,3,4,7,1,1,14300,12,-2
752,12,5,5,5,57392,1,110,1,1498,16,8,7,1,0,23380,3,0
331,8,5,5,5,55322,1,183,0,1997,17,7,12,5,1,41890,4,0
752,13,5,5,5,171974,1,110,0,1968,4,5,7,1,0,16950,6,0
656,10,4,3,5,10,0,100,1,2299,4,7,12,1,0,36950,0,0
654,12,5,4,4,86000,1,500,0,3996,10,5,12,1,1,123900,5,0
188,2,3,5,4,0,0,74,1,999,13,7,8,1,0,19490,1,0
331,8,3,5,5,10,1,147,0,1997,10,7,7,1,1,73984,1,0
276,8,5,5,4,117900,1,100,1,1995,3,5,7,1,0,18880,6,-1
524,8,5,5,4,93812,1,410,0,5461,16,4,7,1,1,38799,8,-1
581,8,5,5,5,86100,1,86,0,1598,11,5,1,1,1,16490,5,0
766,12,5,5,4,10682,0,140,0,1984,20,8,7,1,2,34790,2,0
216,17,5,2,4,54607,0,57,1,1368,16,8,12,1,2,12250,4,0
685,8,5,5,5,12871,1,110,0,1499,26,7,10,1,4,31950,2,-1
35,8,5,5,4,45000,1,140,0,1968,3,8,1,1,0,34990,3,0
631,13,5,5,5,48400,1,96,1,1199,25,8,7,1,3,17500,5,0
794,8,3,5,5,10,1,110,0,1498,20,7,7,1,0,30880,1,0
668,18,3,3,4,20,1,99,1,2299,3,7,12,4,0,35990,1,0
117,8,5,5,5,43909,0,141,0,1998,20,5,12,5,0,32980,4,-1
589,8,5,5,5,72981,1,117,0,1332,20,8,1,1,1,24950,3,0
771,12,3,5,5,8,0,152,0,1984,20,7,12,1,0,33790,1,0
795,8,5,5,5,56900,1,147,0,1968,4,5,7,4,0,39980,2,0
87,12,2,5,4,23443,1,140,0,1995,3,7,12,1,1,45820,1,0
795,8,5,5,4,10928,1,110,0,1498,11,6,1,1,5,28950,3,0
27,13,5,5,5,64792,1,150,0,1968,4,8,1,1,0,34480,4,-1
427,4,5,4,2,79539,1,150,0,2497,16,3,7,1,2,6880,18,0
32,8,5,5,5,52300,1,85,0,1598,4,5,1,1,0,21650,5,0
71,18,5,7,4,43117,1,103,0,1499,16,8,1,1,3,29500,2,-1
241,8,5,5,5,14720,1,110,1,1496,26,7,10,1,3,30450,2,1
793,18,5,7,5,6499,1,110,0,1400,21,8,10,4,1,79990,1,-2
697,8,5,5,5,12533,1,110,0,1500,21,7,1,1,3,43890,1,-2
270,18,5,8,3,198400,1,100,1,2497,3,5,1,4,0,18490,5,0
35,8,5,5,4,140550,1,180,0,2967,3,4,1,0,1,22950,11,0
743,10,5,3,4,40000,1,110,0,1968,4,5,2,1,3,31730,5,0
179,8,5,5,5,10240,1,110,0,1968,4,7,6,1,0,33890,1,0
